26153094,41
26169567,02
26202982,72
26246102,42
26278211,78
26275941,27
26315691,83
26344706,68
26361231,59
26390758,67
26437165,56
26517492,43
26557460,80
26608859,72
26655941,06
26679467,35
26712942,30
26806335,78
26842754,84
26864310,15
26899050,29
26917629,86
26897510,53
26898397,84
26896339,73
27063871,42
27167267,90
27291164,82
27369656,36
27452058,72
27501366,75
27584492,30
27668706,37
27762589,31
27832780,99
27875455,96
27927298,50
28008902,40
28094638,43
28167275,32
28221600,94
28245258,78
28297487,30
28358783,53
28440240,95
28459110,12
28514486,09
28582748,96
28672747,36
28792896,05
28811780,95
28853326,95
28932740,04
28996829,50
29127547,77
29212432,70
29270878,17
29345528,99
29396980,56
29453460,17
29513313,16
29563617,99
29663865,30
29695825,36
29768662,22
29842928,81
29907639,03
29980366,39
30035423,55
30134238,53
30233381,49
30294211,36
30371439,56
30401973,98
30464270,53
30532688,65
30608844,55
30702437,80
30742845,02
30812171,70
30877707,50
30942937,45
30985393,39
31036443,81
31077961,34
31208115,93
31257775,97
29776375,90
31428033,55
31475559,26
31535946,08
31588686,98
31625149,83
31681508,89
31727923,05
31770689,32
31846878,74
31880173,18
31933164,55
31997543,92
32038759,31
32071812,28
32110246,69
32139851,15
32188788,82
32175351,02
32186678,16
32260292,90
32288290,16
32353816,25
32423334,93
32465345,15
32518571,30
32559142,19
32612041,99
32676636,01
32726702,40
32802627,93
32852926,30
32907766,03
32962794,97
32993187,57
33046192,10
33084824,80
33132563,25
33157882,26
33216553,53
33331683,76
33379145,23
33441534,98
33499515,68
33566919,06
33626541,22
33673880,96
33736812,93
33778349,61
33850241,91
33892769,73
33953671,35
34004029,92
34038942,87
34094170,56
34145832,63
34198411,23
34252366,47
34311424,21
34362109,72
34429215,67
34481651,40
34576289,75
34656589,87
34711411,25
34757541,80
34846521,48
34908096,97
34951545,87
35054565,87
35117003,15
35174793,03
35235321,67
35303831,74
35364517,13
35399955,07
35453094,84
35526114,14
35574304,91
35629351,24
35673736,53
35736099,04
35787565,34
35852684,70
35917186,67
35970128,30
36001556,35
36065162,07
36109944,98
36182055,60
36231005,85
36276229,38
36335993,60
36386946,31
36509504,37
36573768,94
36647843,44
36733787,75
36792997,31
36869929,56
36910467,60
36958158,18
37027083,37
37049351,99
37085216,36
37131839,78
37191971,93
37256355,72
37304461,13
37380299,52
37456800,94
37540198,59
37582344,13
37664993,80
37729057,20
37784840,22
37852018,91
37912585,56
37957923,08
38038897,87
38098380,37
38178963,89
38194802,83
38255575,61
38282101,04
38328214,38
38376469,56
38434946,26
38528298,62
38598061,62
38657321,11
38706555,83
38725387,92
38790846,14
38838045,21
38879787,61
38955364,30
39022935,88
39086308,83
39138649,57
39191247,25
39223942,25
39286082,19
39352827,37
39397557,66
39457662,14
39471591,58
39533625,77
39575492,84
39645811,70
39644031,61
39695852,94
39739984,39
39782146,60
39892604,63
39945024,20
39983071,93
40048075,92
40122721,15
40163109,03
40223823,51
40274754,33
40339457,63
40396649,46
40422450,20
40462011,94
40482187,49
40539541,35
40598286,50
40617956,45
40682113,48
40744743,57
40776112,55
40829085,62
40821334,27
40854864,99
40867629,23
40902159,10
40972235,46
40963403,64
41003339,99
41050109,48
41110974,52
41170087,69
41193379,06
41225392,21
41235021,86
41304003,16
41294545,00
41526739,41
41692070,66
41811625,54
41921288,36
42029898,74
42078315,15
42140344,52
42218849,59
42279219,47
42340475,30
42337152,57
42381618,67
42416713,76
42473196,25
42580430,58
42610893,52
42672650,00
42715228,36
42784935,97
42831125,04
42842043,83
42874146,54
42949348,32
42997824,42
43053557,01
43002929,63
43061159,51
43111520,56
43183180,44
43224006,80
43236121,24
43283692,01
43315412,36
43364411,45
43422339,08
43442628,36
43454068,16
43490370,64
43520982,55
43634427,98
43665654,83
43706603,60
43762537,25
43782458,30
43831551,57
43882104,86
43916025,30
43960700,75
43993969,21
44013812,33
44058081,54
44113409,02
44143193,56
44198971,67
44228056,10
44284208,79
44321470,47
44366012,91
44383383,67
44444039,71
44486454,21
44504711,40
44555624,29
44589080,55
44637058,32
44692533,81
44729773,57
44786422,77
44792489,39
44846982,66
45010833,08
45147428,59
46647253,98
45247107,94
45295381,60
45349435,83
45360841,49
45417836,78
45450741,61
45470568,20
45470744,11
45466476,14
45503355,86
45552660,45
45606502,08
45612938,06
45772664,60
45786058,89
45836180,81
45894784,83
45899209,62
45938930,93
45982018,27
46022233,90
46066795,58
46122876,47
46176379,23
46252708,24
46291550,05
46333775,71
46335021,74
46398947,38
46388200,66
46459985,60
46524191,80
46577398,89
46637869,52
46696141,95
46759731,28
46809542,85
46850160,58
46902325,55
46966441,77
47018344,83
47076499,66
47123633,94
47182793,42
47205351,15
47285561,24
47329641,87
47361343,83
48919689,49
47461851,01
47389918,67
47423521,22
47511846,45
47583924,75
47676930,64
47746825,74
47785394,48
47895199,85
47942535,46
48064289,23
48129651,19
48202360,89
48262366,07
48336843,43
48417799,98
48503305,66
48551818,26
48635540,27
48692842,54
48731660,59
48777672,48
48794037,02
48855699,42
48900387,73
48944397,34
48998721,01
50562000,67
49113542,62
49151166,24
49191685,33
49260290,88
49291898,09
49325148,01
49384514,99
49427458,19
49476356,53
49488910,69
49535611,61
49583968,40
49627973,88
49663639,85
49666375,36
49692096,97
49733461,24
49776162,81
49834201,93
49830255,17
49866729,21
49925578,75
49944141,12
50016086,97
50069722,98
50118372,99
50170340,22
50204777,21
50222786,48
50287356,33
50328974,94
50379516,47
50419739,99
50414203,08
50442602,74
50476338,55
50517428,79
50567129,26
50615424,59
50695421,39
50723106,80
50798347,41
50862831,98
50901915,82
50954619,42
51021727,31
51063097,04
51127703,58
51224317,30
51303638,53
51357057,70
51430586,18
51508637,21
51563026,59
51600877,72
51642668,17
51673224,84
51680859,23
51695811,53
51761689,07
51773628,69
51805246,18
51862230,54
51889039,16
51926704,37
51956882,03
52019994,31
52087386,68
52117221,55
52173996,44
52134234,23
52150853,39
52172448,05
52214414,85
52241558,94
52233640,48
52220375,31
52225058,79
52293797,31
52324718,41
52297597,38
52313095,20
52359603,32
52364687,40
52386745,68
52420080,82
52432968,65
52475640,50
52467492,21
52459210,85
52445422,77
52432886,44
52438435,10
52492462,89
52524723,08
52493852,45
52422296,63
52402718,05
52376063,91
52546757,41
52656711,58
52736220,43
52814182,70
52859192,63
52988082,73
53062381,92
53119391,84
53205518,74
53196543,65
53224386,62
53282366,86
53315822,73
53363011,08
53362964,20
53394110,93
53408488,05
53430405,31
53425400,43
53621443,72
53676927,62
53733214,03
53789595,20
53815451,58
53809311,39
53864754,74
53905410,05
53956840,41
53967738,89
53953312,61
54000473,18
54042758,46
54068142,84
54182377,42
54155455,10
54190696,01
54254663,51
54264704,15
54422931,41
54400177,63
58314486,13
58365451,09
58363989,84
58346886,29
58384079,65
58450654,63
58486760,60
58537187,87
58585277,01
58663987,33
58687061,98
58744286,88
58739157,14
58789892,32
58866464,60
58915071,95
58963766,35
58970452,00
58999229,98
59024549,68
59014446,89
59016370,67
58998917,27
59039660,24
59087265,71
59138989,76
59127800,20
59168876,46
59228959,14
59298452,08
59336604,11
59397765,96
59527659,81
59645963,96
59814581,73
59871145,15
59923828,82
59995573,62
60012925,17
60034194,26
60039316,24
60195874,77
60235751,54
60278956,62
60335509,75
60326531,68
60449859,96
60486406,25
60495085,89
60496377,91
60477185,92
60493922,84
60508411,87
60530272,33
60502855,45
60466253,90
60510292,60
60517138,44
60507443,14
60491956,21
60461315,95
60463998,17
60441424,02
60398313,56
60661120,06
60715510,55
60692851,64
60699225,35
60701715,19
60668379,21
60628452,94
60651019,15
60668986,59
60707074,27
60618258,08
60630231,96
60642110,56
60658232,96
60662424,89
60606660,52
60575257,89
60612281,01
60636715,82
60619360,71
60500097,53
60499186,38
60503706,94
60509476,50
60520118,74
60494936,07
60504675,47
60517811,25
60479692,14
60503836,40
60553527,74
60564051,53
60592262,43
60593112,58
60570576,35
60534360,72
60440943,84
60429662,50
60458240,33
60504833,08
60462766,04
60355332,36
60464503,48
60518050,10
60626768,09
60699651,27
60773299,15
60831158,58
60878037,04
61025840,83
61113969,29
61153669,96
61166223,50
61324341,89
61498648,05
61616757,85
61736536,20
61933715,13
62099597,88
62190048,61
62269458,14
62333923,18
62450486,90
62509520,11
62572367,96
62624855,14
62774283,64
62853888,00
63028807,77
63061319,71
63164557,58
63276758,47
63348365,99
63439280,59
63476436,89
63575643,99
63637865,27
63722244,12
63821550,17
63865038,83
64126535,79
64167052,29
64984060,86
65043170,56
65195602,92
65306784,50
65417756,69
65480003,61
65533027,86
65583579,60
65582897,34
65619808,08
65667419,34
65664906,67
65734730,17
65811705,86
65906348,84
65927351,22
66054812,72
66097549,00
66119423,55
66232337,69
66336378,59
66344431,51
66282654,49
66290718,30
66372371,91
66345171,64
66414318,15
66474756,75
66526319,30
66547845,71
66528269,95
66671345,92
66728425,04
66395073,79
66387526,38
66399562,66
66457784,53
66516225,63
66608985,66
66091559,50
66283862,94
66329656,11
66347587,06
66482693,91
66485551,25
66675632,30
66905111,85
67019268,61
67160079,29
67204570,38
67261230,25
67334512,52
67440292,29
67619142,35
67482816,68
67499777,92
67497231,61
67551761,40
67611374,46
67653597,01
67648510,26
67624314,38
67444883,87
67407201,07
68066687,78
68473363,21
68729499,13
68889866,60
69148509,89
69295929,22
69492834,78
69735489,95
69889522,40
70039395,84
70228742,68
70369404,98
70604841,51
70725529,51
70849397,81
71115326,08
71289129,19
71415708,55
71656485,03
71812225,40
71995260,80
72043779,06
72335420,88
72486711,09
72660941,40
72861274,38
72929784,61
73105455,97
73226640,05
73352838,06
73516749,29
73682164,96
73878638,66
74070957,28
74240874,42
74459877,39
74683123,82
74919623,29
75097859,81
75063417,62
75273103,48
76386655,11
76601822,09
76781329,16
76952845,99
77033388,03
77283726,42
77439896,22
77527443,34
77671080,04
77836296,07
78001823,15
78331151,45
78497614,04
78645025,16
78765044,85
78918956,71
79036044,39
79195297,08
79407822,94
79499579,48
79756381,27
80023116,03
80250753,07
80512287,83
80673534,82
81061522,43
81342113,18
81549990,75
81795565,81
81941389,15
82161700,69
82435412,67
82721912,18
82998814,72
83134658,96
83364432,32
83574463,96
83988130,86
84188177,66
84361669,27
84384240,04
84555890,88
84778747,22
85032035,51
85268574,44
85537747,74
85755990,54
85915623,01
86116134,22
86252379,66
86428897,51
86616530,96
86829166,65
87050033,15
87398974,58
87642141,61
87739308,24
87918130,77
88106541,75
88320899,87
88415959,51
88590753,88
89074204,56
89291859,27
89465894,46
91222471,09
91298125,32
91525780,41
91848410,99
92128532,96
92400600,04
92574367,77
92936353,79
93227674,76
93509740,50
93752607,16
93992197,13
94183363,35
94410301,88
94715137,39
95013395,04
95253623,80
95632013,86
95994025,17
96341117,19
96867704,41
97142518,22
97584274,92
97723847,23
98067534,49
98513112,61
98821401,37
99292402,48
99629364,37
99989936,79
100387465,00
100622210,34
100948603,54
101303992,85
101644121,46
102037513,91
102305980,62
102637550,43
103047734,36
103488894,37
103895134,00
104199952,60
104921125,53
105224871,21
105604513,55
106027744,86
106262001,91
106605107,39
107012290,15
107429347,66
107850338,06
108171864,72
108530289,40
108783484,09
109077592,52
109545179,98
109838556,34
110158106,00
110552962,97
110822933,21
111289284,96
111587333,82
112052308,99
112492658,89
112885308,15
113599109,05
113947582,36
114315456,63
114669931,62
115028998,15
115388125,08
115665521,51
116118390,00
116611121,57
117004770,19
117497446,96
117798968,40
118255662,47
118677629,82
119074815,17
119479546,10
119684068,35
120159733,26
120828963,38
121342496,75
121853010,80
122212348,66
122667807,21
123456244,93
123865141,67
124520205,08
125087645,41
125784703,49
126425757,99
127334538,21
128002131,87
128316124,90
128884858,49
129416759,00
130126711,20
130773587,82
131381757,62
131990500,84
132541623,32
133047003,96
133686881,11
134178405,94
134840940,73
135391367,27
135919660,66
136482391,08
136883055,54
137371062,24
137894246,89
138352312,44
139110270,42
139495903,05
140006521,60
140596656,68
140749438,21
141324110,68
141834089,52
142387008,34
142892169,93
143530843,13
144213720,11
144762246,74
145442431,08
145921661,59
146453477,63
147172316,99
147469794,41
147958737,35
148334586,47
151571338,54
152019622,94
152368486,72
152744581,56
153167099,39
153848593,12
154804890,74
154868815,13
155430912,31
155583162,75
155638533,14
155431191,57
155846206,59
155803865,68
156797852,61
157214579,69
157811154,36
158515034,85
159060937,28
159525278,39
159583185,54
159807253,33
160263366,57
160680603,54
161009346,95
161059786,09
161380353,04
161800522,92
162049642,96
162418486,07
162477212,07
162715405,53
162932058,93
163250670,60
163960601,24
164273191,87
164642745,96
164956011,31
165275858,25
165920889,73
165880633,38
166101664,05
166431360,81
166672727,58
167179147,90
167110008,59
167419037,22
167667653,28
167950961,89
168424640,76
168350675,68
168615085,38
169436193,67
169595903,64
169901753,86
170245743,38
170562678,58
171116821,14
171040277,83
171194855,87
171322525,42
171502334,00
171814624,98
171674876,87
171853743,34
171967868,72
172070458,44
172175389,43
172080091,28
172136824,28
172229861,69
172408809,78
172445027,66
172453556,40
172789743,00
173044058,77
173159225,09
173384805,01
173376392,97
173525519,25
173574366,32
173622156,72
173374676,02
173385589,55
173539347,45
173707591,31
173885905,10
173782898,24
173776508,42
173828745,91
173889473,03
173698427,92
173659206,45
173892968,05
174118107,24
173943747,56
174091017,74
174204654,71
174581997,12
174650412,27
174428188,32
174495743,87
174590645,37
174537572,64
174654293,16
174476308,23
174503274,64
174581963,25
174535255,01
174527037,95
174469054,06
174415718,15
174401962,44
174537958,66
174759555,24
174735230,36
174857568,39
174908249,58
174921044,92
175120595,03
174693659,14
174600834,16
174588783,72
174401138,00
174271237,62
174217741,78
174170321,32
174068619,31
174026212,90
173704165,36
173651241,63
173575454,21
173528617,29
173470322,26
173250751,10
173650690,04
173549253,80
173657652,37
173831667,98
173801613,74
173752054,80
173742835,22
173671613,82
173519703,68
173210487,74
173153968,41
173140539,88
173137842,42
173049089,02
172971837,67
172978121,49
172946262,23
172886576,13
172919534,46
172608654,72
172535696,46
172434292,18
172454038,74
172520680,63
172233817,45
172171607,40
172126398,28
172271127,87
172152453,63
171686070,23
171591698,72
171489032,30
171381862,91
171373766,17
170997680,77
170898633,56
170752014,25
170633573,95
170591182,67
170404517,76
170334298,75
170218192,07
170116254,19
170089474,94
169942581,71
169968270,72
169986802,02
169932021,36
170307435,89
169817517,86
169646729,06
169438589,96
169384288,79
169073042,90
168994138,19
168901685,78
168772198,58
168683568,44
168392120,47
168255381,90
168924999,88
168794731,08
168693596,61
168412401,44
168240200,04
168297276,55
168324361,93
168311923,24
167996524,35
168085005,95
167983967,36
167850457,38
167682305,22
166971239,43
166841195,10
166794530,20
166764613,32
166538058,07
166491974,85
166387282,22
166267755,50
166162392,81
165896314,14
165828165,65
165704907,86
165658746,68
165694563,64
165302747,29
165233128,69
165010646,81
165338901,49
164823972,69
164627967,52
164539931,43
164386376,58
164549940,65
164134404,72
164055940,68
163956090,94
163870535,14
163855596,06
163444774,18
163400866,73
163313471,66
163156784,28
163194671,09
163318297,97
163431188,36
163326580,16
163068638,50
164365100,25
162890931,72
162740159,28
162666604,18
162451267,00
162348245,09
161897016,99
161610227,12
161565932,29
161350286,98
161634944,72
161652192,55
160728600,72
160616375,23
160450715,06
159951475,98
159462917,70
159564085,85
159443508,23
159929651,91
160238653,39
160539445,04
160875323,79
160845738,85
160504418,10
160420986,82
160393563,52
160375299,75
160329891,52
160041122,06
159914533,28
159755756,89
159754906,23
159750861,96
159625763,27
159507151,79
159458588,06
159523245,65
159727578,69
159643012,18
159726597,63
159696085,92
159829475,37
160079057,68
159672843,10
159489113,52
159416149,47
159314556,23
159502904,86
159155353,37
159145365,54
159263515,09
159022878,39
159001301,33
158951389,99
158949398,64
159346054,91
159202658,75
159224355,23
159211299,91
159265605,11
159467637,05
159049711,29
158928183,65
158785209,26
158731609,84
158765444,23
158591987,93
158593155,70
158523839,38
158448140,80
158562638,64
158312098,87
158298132,00
158232595,05
158142533,96
158140935,30
157867816,86
157909526,20
158044030,91
158255129,87
157976847,06
158026696,65
158218454,73
158218126,42
158251052,61
160327557,05
160301388,93
160275595,05
160351459,83
160399457,62
160115479,69
160238790,69
160030996,79
160026815,26
159780145,07
159747460,07
159531136,57
159479450,32
159720916,21
159605840,77
159518128,05
159586793,06
159688943,89
159955933,21
159565646,28
159566913,97
159474219,67
159486501,90
159764341,12
159425863,94
159498396,76
159495052,24
159568117,90
159690033,38
159444048,56
159456635,37
159502661,26
159584044,62
159746824,98
159549957,72
159787466,86
160014481,87
160357864,88
160342230,37
160375490,26
160446284,87
160310062,12
160329154,94
160164736,06
160050898,42
160090015,95
160007822,97
160291472,86
160012798,90
160039478,11
160083127,94
160128987,82
160370890,06
160158675,83
160842487,11
161234418,74
161072888,96
161002345,56
160720654,61
160694451,53
161231999,56
161204900,14
161231740,26
160887687,65
160819228,99
160872092,47
161020902,76
161228516,07
161064266,70
160988454,74
161111866,54
161102655,75
161359915,51
161068525,07
161205096,81
161175039,88
161232381,48
161587365,28
161531935,44
161688314,64
161778115,26
162042884,19
162369125,96
162012152,14
161784123,45
161833576,41
161813607,86
162162383,14
161879402,17
161848422,79
161858666,10
161876283,07
162105463,95
161907581,55
161846586,92
161885544,15
161923312,87
162084635,95
161892370,52
162246427,86
162600412,39
162727807,39
163155090,85
163034697,58
162943983,49
162959863,79
163095660,01
162918294,99
162829092,28
162956448,94
163051034,08
163116061,23
162991200,90
162833595,86
162907396,40
163027466,82
163174264,87
162757881,81
162778712,58
162583546,83
162924735,00
163162318,57
163003308,76
163011662,94
163274188,29
163335273,21
162899544,06
162549516,74
162330225,58
162249997,81
162670125,67
162494574,02
162277544,67
162171569,88
162227559,70
162506982,38
162241256,86
162296354,31
162376597,09
162467929,36
163141612,50
163092835,32
162919797,75
163047236,42
163477359,48
163199387,72
163197938,27
163097343,93
163159165,38
163325376,44
162917619,88
162932951,14
163009945,79
163271451,26
162986676,11
162983279,24
163037441,03
162980290,59
163056480,23
162995688,12
163679490,94
163929272,69
163970076,73
164209010,45
164195421,36
164331071,72
164185730,41
164163397,62
164093729,94
163811055,94
163736505,98
164011182,46
164105841,57
164421526,68
164422529,03
164237464,06
164304144,64
164358846,81
164270304,86
163895672,51
163666258,97
163821625,44
164025729,04
163915974,86
164677139,10
165070464,77
165415477,86
165752393,18
166310331,15
165895341,40
165957728,49
165990499,20
166066966,78
166295571,98
165928709,98
166008374,00
166071279,38
166123798,76
166149773,66
166026704,97
165947763,48
166049537,62
166170248,97
166340653,24
166339747,92
166674015,07
166803267,87
166962280,71
167561877,09
167188728,34
167119030,79
167069626,28
166957495,42
166946965,28
166687952,68
166776285,99
166865758,23
166930233,33
167276296,15
167109768,24
167280059,25
167381659,50
167422741,21
167470226,42
167958140,63
168385747,46
168394955,22
168581744,32
169576228,65
168871831,42
168852976,45
168967233,79
168701112,80
168751613,42
168850279,61
168945581,76
169202162,60
168976197,98
169035067,35
169078856,02
169226447,28
169432597,07
169248337,49
169407574,87
169758156,10
170538000,99
170826545,74
170582605,97
170784108,03
171226524,80
171405277,10
171447543,56
171069148,55
171019389,39
171142099,37
171216850,69
171316099,49
171073533,27
171159305,88
171365775,87
171121461,20
171225618,39
171452200,88
171580679,82
172350711,78
172265445,79
172550942,42
172819130,54
173055015,38
173582787,33
173240301,86
173155435,18
173312477,23
173468842,93
173985803,72
173628214,54
173871959,82
173963600,44
174081086,84
174183297,15
174860355,31
174081015,95
174209208,99
174270220,87
174417810,01
174358192,29
175047925,53
175581164,78
175810747,85
176260711,96
176319430,10
176481352,41
176700365,00
176863051,44
176740776,72
176564106,45
176643716,89
176998606,12
177228198,75
177338811,09
177199227,56
177375873,80
177633192,76
177680514,37
177617031,52
177756265,17
178047318,34
178907374,16
179405522,62
179124774,23
179335464,14
179830927,66
179940022,55
180031256,97
179543953,55
179577877,24
179672339,79
179713654,96
179819168,90
179769790,68
179900339,81
180083732,31
180229276,25
180323530,74
180100132,36
180214808,83
180470941,53
180724866,01
181493098,31
182294659,37
182433346,13
182629131,28
182932588,29
183581951,09
183189269,43
183157099,53
183117752,82
183240998,48
183325644,13
183130908,26
183298052,95
183383117,37
183474606,91
183721279,67
183439958,05
183537759,52
183690836,75
183790647,13
184028639,19
183991188,39
184190772,68
185032049,64
185331354,18
185568152,85
185591542,39
186260327,67
186297703,79
186345575,57
185889216,71
185939615,24
186060864,49
186268702,84
186361525,11
186034805,76
186121783,28
186224901,96
186371880,29
186505197,06
186078868,06
186084497,82
186115338,85
186118572,53
186844100,06
186632715,44
186824147,49
187028777,04
187397580,04
187549928,96
186768827,16
186814485,15
186430607,06
186643405,38
186064047,92
186069795,32
185972283,03
186138343,43
186214868,24
185918628,90
185941027,80
185981580,35
186291126,81
186577335,91
186876180,83
187381451,89
189822672,08
190385848,71
190270297,40
190505263,71
190491778,33
190407686,65
190724638,53
190532989,60
190350823,19
190311536,55
190593946,02
190368272,16
190538004,21
190784309,43
190977077,32
191132243,58
190973406,06
191313728,29
192904836,04
193233794,07
193396509,55
193049236,78
193697588,11
193929580,19
193674026,07
193847140,78
193248838,69
193235575,21
193372917,74
193701159,04
193957589,08
193597009,33
194379825,58
194391787,75
194472331,09
194574542,33
194053496,28
194009698,21
193612489,35
194085615,85
193720758,05
194737761,93
194686208,01
195100963,75
195608462,81
196176375,42
195532946,28
195484733,17
195605544,25
195663684,13
196043484,43
195505413,33
195482274,62
195542708,03
195576981,58
195566810,92
195413013,86
195627150,70
195697353,24
195822012,67
196117189,87
196102151,82
197001452,77
197348635,62
197401799,64
197710845,92
197636555,00
197717195,44
197746198,14
197742098,09
197755985,74
197379812,38
197423497,20
197554599,34
197705114,64
198212927,45
197566754,81
197689708,08
197996496,68
197854588,36
198007711,58
199423342,16
199608360,18
199525255,45
199286934,26
199854691,55
200051514,56
200036071,97
199955329,36
199228761,94
199324425,42
199415603,66
199616440,67
199707961,99
199298196,75
199405343,86
199480672,48
199457748,24
199584742,59
199274390,91
199365716,15
199570066,03
199909651,81
201118770,61
200983405,80
200953350,96
201304956,03
202169294,06
201373656,35
201203050,84
201386611,92
201321883,02
200537659,28
199933456,78
199914601,43
200015364,56
199915981,44
199914471,30
199170094,31
199078742,77
198844172,97
198922671,86
199175130,30
199733471,51
199585466,43
199586622,92
199901836,37
199785167,66
199783355,66
199590026,31
199566379,82
199629834,24
199044545,83
199043931,23
199022091,86
198920618,28
198937018,35
198468839,75
198411715,09
198585872,36
198580477,40
198641374,89
198228654,48
198674059,72
199195880,04
200258181,40
200374921,91
200006481,51
200108078,29
200816954,21
200547841,71
199632293,41
199347008,86
199028776,26
198481167,11
198377338,90
197806492,17
197587099,38
197625095,04
197574142,91
197398866,27
196997695,15
196842585,50
197107804,28
197068197,45
197782368,85
197440511,41
197230174,12
197335818,57
197507190,25
198016724,74
197044348,08
196736705,09
196586477,46
196443833,99
196540042,49
195851567,59
195625717,93
195496109,28
195229723,99
195121356,40
194618513,49
194536924,00
194435564,29
194329849,15
194289982,57
194167660,90
195160976,04
195342494,21
195321193,50
195595642,51
195455249,21
195413644,57
195253345,28
194987589,93
194651813,81
194050099,39
193985263,31
194097913,67
194127379,44
193930690,93
193510684,31
193411209,44
193394156,65
193394302,37
193426140,16
193042807,12
192925142,84
193028179,75
193332998,74
194244670,40
194039918,33
194053577,93
194246835,57
194822358,49
193996104,18
193918288,64
193822157,60
193817448,33
194041140,97
193465975,30
193373354,72
193386638,53
193556878,47
193557640,90
193219277,17
193212682,81
193310136,68
193404149,07
194359717,47
194065425,28
193902939,60
193928634,69
194034297,32
194663419,19
193865101,74
193602282,20
193320637,88
193256749,51
192629812,90
192442674,48
192367139,72
192191231,44
192292443,81
191569200,36
191376674,91
191338301,13
191398210,93
191384119,36
190997455,79
191253105,00
192207675,81
192371692,85
191589867,00
191381361,57
191771257,82
191606870,51
191236241,51
190138804,20
189780957,74
189833949,35
189071430,08
188533182,49
188010722,88
187797240,44
187478865,77
187210866,30
186449263,92
186171123,45
186078759,55
186027457,96
187326795,72
186650236,48
186435079,29
186338197,62
186748414,01
186636820,08
185413135,36
184987077,87
184707546,31
184594272,41
185024126,38
183898939,98
183688131,06
183603273,48
184314624,68
184227165,66
183277309,72
182539847,50
181543480,93
182015559,27
181509548,67
182175790,03
182304293,34
182907615,87
182923767,93
182870484,82
182602514,42
182178414,59
181981864,14
181342602,27
181158559,77
180952010,36
180665665,47
180531666,57
179763998,90
179586427,19
179412193,93
179477676,97
179138812,24
178555962,40
178423155,09
178594558,68
179117614,08
179183695,10
178534663,11
178613425,82
178903170,25
178902684,83
178808670,25
177635316,42
177406475,77
177410525,68
176787684,28
176569988,96
176626744,05
176496612,59
176361564,85
175797258,75
175827159,61
175961052,10
176508257,97
176888425,19
176260946,37
176446302,61
176952282,83
177000804,36
176848390,85
175938541,98
175887051,83
175909401,73
175908502,66
175960244,34
175476786,56
175354590,15
175332405,95
175246938,13
175136936,84
174723575,46
174875297,77
175106290,16
175919004,88
175577167,67
175559935,50
175732496,69
176097236,34
176686668,84
175848543,45
175587714,27
175389969,64
175307718,57
175291907,85
174741868,98
174667467,37
174601112,77
174478767,34
